IMF1(t-1),IMF1(t-2),IMF1(t-3),IMF2(t-1),IMF2(t-2),IMF2(t-3),IMF3(t-1),IMF3(t-2),IMF3(t-3),IMF4(t-1),IMF4(t-2),IMF4(t-3),IMF5(t-1),IMF5(t-2),IMF5(t-3),IMF6(t-1),IMF6(t-2),IMF6(t-3),IMF7(t-1),IMF7(t-2),IMF7(t-3),IMF8(t-1),IMF8(t-2),IMF8(t-3),IMF9(t-1),IMF9(t-2),IMF9(t-3),IMF10(t-1),IMF10(t-2),IMF10(t-3),IMF11(t-1),IMF11(t-2),IMF11(t-3),Tar
-0.068740205,0.020508855,-0.026689368,0.075669002,0.027643131,-0.022665755,-0.192676024,-0.101110466,-0.233721335,0.177284947,0.002167364,0.089320901,-0.124847703,-0.261465983,0.265912467,-0.055592772,0.077090273,-0.056844169,0.087137813,0.039062679,0.192123696,0.282835658,0.03911927,0.027943855,0.002815346,0.253978093,0.037625238,0.025890734,0.047574993,-0.021370539,-0.769255174,-0.622779774,-0.44358262,0.361087675
0.020508855,0.087137813,0.025890734,0.116279026,0.075669002,0.027643131,0.155962118,0.021427354,0.192123696,-0.124847703,0.071623034,0.110671228,-0.16816395,-0.192676024,0.206275423,0.002167364,0.177284947,-0.055592772,0.09092881,0.02870903,-0.101110466,0.265912467,0.039062679,0.03911927,-0.029490172,0.282835658,0.089320901,0.002815346,-0.261465983,0.037625238,-0.622779774,-0.44358262,-0.244990619,0.028361994
0.087137813,0.09092881,0.002815346,0.145093044,0.116279026,0.075669002,0.27911112,0.000951678,-0.101110466,-0.16816395,0.082719702,0.088932064,0.162415849,0.155962118,0.11395968,0.071623034,-0.124847703,0.002167364,0.033203288,0.011730036,0.021427354,0.206275423,0.02870903,0.039062679,0.026633735,0.265912467,0.110671228,-0.029490172,-0.192676024,0.089320901,-0.44358262,-0.244990619,-0.041253801,-0.442246916
0.09092881,0.033203288,-0.029490172,0.158955192,0.145093044,0.116279026,0.004661795,0.037886754,0.021427354,0.162415849,0.01200402,0.028532722,0.137401446,0.27911112,0.004255442,0.082719702,-0.16816395,0.071623034,-0.04550572,-0.006694828,0.000951678,0.11395968,0.011730036,0.02870903,0.004002892,0.206275423,0.088932064,0.026633735,0.155962118,0.110671228,-0.244990619,-0.041253801,0.153395342,-0.44061388
0.033203288,-0.04550572,0.026633735,0.156275655,0.158955192,0.145093044,-0.269001898,-0.101240397,0.000951678,0.137401446,-0.081384853,-0.049035413,-0.180602625,0.004661795,-0.104864923,0.01200402,0.162415849,0.082719702,-0.091906208,-0.02144412,0.037886754,0.004255442,-0.006694828,0.011730036,-0.033005727,0.11395968,0.028532722,0.004002892,0.27911112,0.088932064,-0.041253801,0.153395342,0.325675484,-0.113516697
-0.04550572,-0.091906208,0.004002892,0.137206113,0.156275655,0.158955192,-0.159293999,0.139771519,0.037886754,-0.180602625,-0.1046789,-0.112924675,-0.083915659,-0.269001898,-0.195739427,-0.081384853,0.137401446,0.01200402,-0.07402517,-0.028885893,-0.101240397,-0.104864923,-0.02144412,-0.006694828,0.03090097,0.004255442,-0.049035413,-0.033005727,0.004661795,0.028532722,0.153395342,0.325675484,0.464117841,-0.539047579
-0.091906208,-0.07402517,-0.033005727,0.103630267,0.137206113,0.156275655,0.164868352,-0.12579473,-0.101240397,-0.083915659,-0.025696131,-0.1354477,0.166249919,-0.159293999,-0.253921655,-0.1046789,-0.180602625,-0.081384853,-0.001862431,-0.027771831,0.139771519,-0.195739427,-0.028885893,-0.02144412,0.003079083,-0.104864923,-0.112924675,0.03090097,-0.269001898,-0.049035413,0.325675484,0.464117841,0.559795106,-1.193937937
-0.07402517,-0.001862431,0.03090097,0.058970581,0.103630267,0.137206113,0.247384935,0.070089497,0.139771519,0.166249919,0.085298269,-0.104240101,0.014298969,0.164868352,-0.270512134,-0.025696131,-0.083915659,-0.1046789,0.078268419,-0.019373675,-0.12579473,-0.253921655,-0.027771831,-0.028885893,-0.037665545,-0.195739427,-0.1354477,0.003079083,-0.159293999,-0.112924675,0.464117841,0.559795106,0.6068672,-0.846285802
-0.001862431,0.078268419,0.003079083,0.007831915,0.058970581,0.103630267,-0.010060349,-0.010613608,-0.12579473,0.014298969,0.118736372,-0.028683822,-0.106477505,0.247384935,-0.243533007,0.085298269,0.166249919,-0.025696131,0.11253991,-0.006878633,0.070089497,-0.270512134,-0.019373675,-0.027771831,0.037337655,-0.253921655,-0.104240101,-0.037665545,0.164868352,-0.1354477,0.559795106,0.6068672,0.602906431,-0.655289207
0.078268419,0.11253991,-0.037665545,-0.044480098,0.007831915,0.058970581,-0.237522689,-0.017226674,0.070089497,-0.106477505,0.036707162,0.062620672,0.052293652,-0.010060349,-0.178131017,0.118736372,0.014298969,0.085298269,0.074036653,0.005721389,-0.010613608,-0.243533007,-0.006878633,-0.019373675,0.001902006,-0.270512134,-0.028683822,0.037337655,0.247384935,-0.104240101,0.6068672,0.602906431,0.548980763,-1.080203242
0.11253991,0.074036653,0.037337655,-0.092514919,-0.044480098,0.007831915,-0.13147164,0.006208868,-0.010613608,0.052293652,-0.083279134,0.132809702,-0.000224581,-0.237522689,-0.085595831,0.036707162,-0.106477505,0.118736372,-0.018581333,0.014877167,-0.017226674,-0.178131017,0.005721389,-0.006878633,-0.043775565,-0.243533007,0.062620672,0.001902006,-0.010060349,-0.028683822,0.602906431,0.548980763,0.449491674,-0.709307403
0.074036653,-0.018581333,0.001902006,-0.131248594,-0.092514919,-0.044480098,0.141522984,0.019974205,-0.017226674,-0.000224581,-0.122894618,0.15189404,-0.088503601,-0.13147164,0.018618505,-0.083279134,0.052293652,0.036707162,-0.110385502,0.018481433,0.006208868,-0.085595831,0.014877167,0.005721389,0.044039246,-0.178131017,0.132809702,-0.043775565,-0.237522689,0.062620672,0.548980763,0.449491674,0.311781135,-0.881062683
-0.018581333,-0.110385502,-0.043775565,-0.156610736,-0.131248594,-0.092514919,0.205371724,-0.028082918,0.006208868,-0.088503601,-0.04292963,0.10977572,0.133922964,0.141522984,0.117516564,-0.122894618,-0.000224581,-0.083279134,-0.142723851,0.016337972,0.019974205,0.018618505,0.018481433,0.014877167,0.002970651,-0.085595831,0.15189404,0.044039246,-0.13147164,0.132809702,0.449491674,0.311781135,0.145539216,-0.399672872
-0.110385502,-0.142723851,0.044039246,-0.165911792,-0.156610736,-0.131248594,-0.006774106,0.003629176,0.019974205,0.133922964,0.076099315,0.021436667,0.074133433,0.205371724,0.195375786,-0.04292963,-0.088503601,-0.122894618,-0.089742028,0.010001099,-0.028082918,0.117516564,0.016337972,0.018481433,-0.051943962,0.018618505,0.10977572,0.002970651,0.141522984,0.15189404,0.311781135,0.145539216,-0.037941593,-0.786811221
-0.142723851,-0.089742028,0.002970651,-0.158125981,-0.165911792,-0.156610736,-0.19091689,0.036275785,-0.028082918,0.074133433,0.116467325,-0.07829489,-0.255967373,-0.006774106,0.240277882,0.076099315,0.133922964,-0.04292963,0.023528439,0.002088208,0.003629176,0.195375786,0.010001099,0.016337972,0.049028802,0.117516564,0.021436667,-0.051943962,0.205371724,0.10977572,0.145539216,-0.037941593,-0.226608222,-0.470653949
-0.089742028,0.023528439,-0.051943962,-0.134000545,-0.158125981,-0.165911792,-0.108126063,-0.055949139,0.003629176,-0.255967373,0.042948788,-0.14861399,-0.011709187,-0.19091689,0.245943894,0.116467325,0.074133433,0.076099315,0.133425399,-0.004674287,0.036275785,0.240277882,0.002088208,0.010001099,0.008662455,0.195375786,-0.07829489,0.049028802,-0.006774106,0.021436667,-0.037941593,-0.226608222,-0.408521206,-0.194363227
0.023528439,0.133425399,0.049028802,-0.095980175,-0.134000545,-0.158125981,0.106984272,0.030555318,0.036275785,-0.011709187,-0.065187022,-0.159668404,0.326351988,-0.108126063,0.212588776,0.042948788,-0.255967373,0.116467325,0.174045817,-0.008345068,-0.055949139,0.245943894,-0.004674287,0.002088208,-0.062166528,0.240277882,-0.14861399,0.008662455,-0.19091689,-0.07829489,-0.226608222,-0.408521206,-0.572695671,-0.518131929
0.133425399,0.174045817,0.008662455,-0.047954779,-0.095980175,-0.134000545,0.160698028,0.030294311,-0.055949139,0.326351988,-0.100378043,-0.105443873,-0.071456493,0.106984272,0.146684976,-0.065187022,-0.011709187,0.042948788,0.11666845,-0.008317123,0.030555318,0.212588776,-0.008345068,-0.004674287,0.05000381,0.245943894,-0.159668404,-0.062166528,-0.108126063,-0.14861399,-0.408521206,-0.572695671,-0.709846843,-0.158636485
0.174045817,0.11666845,-0.062166528,0.005142913,-0.047954779,-0.095980175,0.001246507,-0.083296747,0.030555318,-0.071456493,-0.036596105,-0.006981249,-0.323839694,0.160698028,0.059711092,-0.100378043,0.326351988,-0.065187022,-0.011401897,-0.005367923,0.030294311,0.146684976,-0.008317123,-0.008345068,0.02043107,0.212588776,-0.105443873,0.05000381,0.106984272,-0.159668404,-0.572695671,-0.709846843,-0.812985905,0.345750517
0.11666845,-0.011401897,0.05000381,0.057847859,0.005142913,-0.047954779,-0.141000998,0.078155918,0.030294311,-0.323839694,0.052193036,0.09574637,0.137008433,0.001246507,-0.033871505,-0.036596105,-0.071456493,-0.100378043,-0.140487612,-0.001230353,-0.083296747,0.059711092,-0.005367923,-0.008317123,-0.072822671,0.146684976,-0.006981249,0.02043107,0.160698028,-0.105443873,-0.709846843,-0.812985905,-0.877824279,-0.146955619
-0.011401897,-0.140487612,0.02043107,0.104728213,0.057847859,0.005142913,-0.085845124,0.006424405,-0.083296747,0.137008433,0.077087843,0.160171956,0.25525243,-0.141000998,-0.119051979,0.052193036,-0.323839694,-0.036596105,-0.197495499,0.002136933,0.078155918,-0.033871505,-0.001230353,-0.005367923,0.044261396,0.059711092,0.09574637,-0.072822671,0.001246507,-0.006981249,-0.812985905,-0.877824279,-0.902959781,0.00254412
-0.140487612,-0.197495499,-0.072822671,0.140947165,0.104728213,0.057847859,0.070811275,-0.141740513,0.078155918,0.25525243,0.025232187,0.158966191,-0.155466586,-0.085845124,-0.182697954,0.077087843,0.137008433,0.052193036,-0.147843447,0.003308673,0.006424405,-0.119051979,0.002136933,-0.001230353,0.038115312,-0.033871505,0.160171956,0.044261396,-0.141000998,0.09574637,-0.877824279,-0.902959781,-0.889835545,0.374311154
-0.197495499,-0.147843447,0.044261396,0.162762968,0.140947165,0.104728213,0.117120902,0.25955148,0.006424405,-0.155466586,-0.038520516,0.091825828,-0.149422214,0.070811275,-0.215581835,0.025232187,0.25525243,0.077087843,-0.015975437,0.001912519,-0.141740513,-0.182697954,0.003308673,0.002136933,-0.080500614,-0.119051979,0.158966191,0.038115312,-0.085845124,0.160171956,-0.902959781,-0.889835545,-0.842480485,-0.285421915
-0.147843447,-0.015975437,0.038115312,0.167915556,0.162762968,0.140947165,0.011085473,-0.29116237,-0.141740513,-0.149422214,-0.050155034,-0.013924127,0.120089327,0.117120902,-0.213693659,-0.038520516,-0.155466586,0.025232187,0.127574517,-0.001267385,0.25955148,-0.215581835,0.001912519,0.003308673,0.029532199,-0.182697954,0.091825828,-0.080500614,0.070811275,0.158966191,-0.889835545,-0.842480485,-0.76705718,-0.393570555
-0.015975437,0.127574517,-0.080500614,0.155859973,0.167915556,0.162762968,-0.092891631,0.212319567,0.25955148,0.120089327,-0.011587783,-0.114403595,0.041013328,0.011085473,-0.17866083,-0.050155034,-0.149422214,-0.038520516,0.20521275,-0.004628838,-0.29116237,-0.213693659,-0.001267385,0.001912519,0.059352089,-0.215581835,-0.013924127,0.029532199,0.117120902,0.091825828,-0.842480485,-0.76705718,-0.671257903,-0.644698565
0.127574517,0.20521275,0.029532199,0.127822723,0.155859973,0.167915556,-0.068138012,-0.063640394,-0.29116237,0.041013328,0.024995819,-0.167447109,-0.047281299,-0.092891631,-0.117249924,-0.011587783,0.120089327,-0.050155034,0.175099736,-0.006401916,0.212319567,-0.17866083,-0.004628838,-0.001267385,-0.080969913,-0.213693659,-0.114403595,0.059352089,0.011085473,-0.013924127,-0.76705718,-0.671257903,-0.563600932,-0.333839955
0.20521275,0.175099736,0.059352089,0.086675443,0.127822723,0.155859973,0.03438404,-0.070825147,0.212319567,-0.047281299,0.023511468,-0.150434487,0.044904886,-0.068138012,-0.040075992,0.024995819,0.041013328,-0.011587783,0.053623183,-0.005371865,-0.063640394,-0.117249924,-0.006401916,-0.004628838,0.005640924,-0.17866083,-0.167447109,-0.080969913,-0.092891631,-0.114403595,-0.671257903,-0.563600932,-0.452686404,-0.019367904
0.175099736,0.053623183,-0.080969913,0.036639104,0.086675443,0.127822723,0.080561815,0.11637493,-0.063640394,0.044904886,-0.000837057,-0.07009407,-0.034391599,0.03438404,0.0402344,0.023511468,-0.047281299,0.024995819,-0.094517891,-0.001409231,-0.070825147,-0.040075992,-0.005371865,-0.006401916,0.079549552,-0.117249924,-0.150434487,0.005640924,-0.068138012,-0.167447109,-0.563600932,-0.452686404,-0.34647318,0.110411174
0.053623183,-0.094517891,0.005640924,-0.017150625,0.036639104,0.086675443,0.026510149,-0.057005418,-0.070825147,-0.034391599,-0.011770027,0.040016341,-0.099265014,0.080561815,0.111106894,-0.000837057,0.044904886,0.023511468,-0.192130304,0.004392117,0.11637493,0.0402344,-0.001409231,-0.005371865,-0.071200613,-0.040075992,-0.07009407,0.079549552,0.03438404,-0.150434487,-0.452686404,-0.34647318,-0.25163543,0.255652407
-0.094517891,-0.192130304,0.079549552,-0.069172002,-0.017150625,0.036639104,-0.050370711,-0.054066777,0.11637493,-0.099265014,-0.000634724,0.133457657,0.097935087,0.026510149,0.161973251,-0.011770027,-0.034391599,-0.000837057,-0.190664907,0.010032867,-0.057005418,0.111106894,0.004392117,-0.001409231,-0.024076181,0.0402344,0.040016341,-0.071200613,0.080561815,-0.07009407,-0.34647318,-0.25163543,-0.173050045,0.351211503
-0.192130304,-0.190664907,-0.071200613,-0.114085391,-0.069172002,-0.017150625,-0.061607095,0.131471628,-0.057005418,0.097935087,0.008658585,0.170502142,0.126184056,-0.050370711,0.185816592,-0.000634724,-0.099265014,-0.011770027,-0.094239952,0.013286135,-0.054066777,0.161973251,0.010032867,0.004392117,0.093218151,0.111106894,0.133457657,-0.024076181,0.026510149,0.040016341,-0.25163543,-0.173050045,-0.113454335,0.793013764
-0.190664907,-0.094239952,-0.024076181,-0.147282507,-0.114085391,-0.069172002,-0.002730887,-0.116153793,-0.054066777,0.126184056,-0.001528528,0.135092784,-0.127254518,-0.061607095,0.180091384,0.008658585,0.097935087,-0.000634724,0.045213389,0.012509336,0.131471628,0.185816592,0.013286135,0.010032867,-0.051613609,0.161973251,0.170502142,0.093218151,-0.050370711,0.133457657,-0.173050045,-0.113454335,-0.073298671,0.913247161
-0.094239952,0.045213389,0.093218151,-0.165360313,-0.147282507,-0.114085391,0.056885787,0.013433371,0.131471628,-0.127254518,-0.016171202,0.041903098,-0.135657552,-0.002730887,0.146911549,-0.001528528,0.126184056,0.008658585,0.157120338,0.007308267,-0.116153793,0.180091384,0.012509336,0.013286135,-0.053027171,0.185816592,0.135092784,-0.051613609,-0.061607095,0.170502142,-0.113454335,-0.073298671,-0.050802051,0.588044869
0.045213389,0.157120338,-0.051613609,-0.166470843,-0.165360313,-0.147282507,0.051111593,0.114799991,-0.116153793,-0.135657552,-0.009548035,-0.069634071,0.119755973,0.056885787,0.092518353,-0.016171202,-0.127254518,-0.001528528,0.188710519,-0.001189632,0.013433371,0.146911549,0.007308267,0.012509336,0.096458768,0.180091384,0.041903098,-0.053027171,-0.002730887,0.135092784,-0.073298671,-0.050802051,-0.04220146,0.585707306
0.157120338,0.188710519,-0.053027171,-0.150511048,-0.166470843,-0.165360313,-0.016453073,-0.194616639,0.013433371,0.119755973,0.015431617,-0.151929575,0.13666628,0.051111593,0.026147377,-0.009548035,-0.135657552,-0.016171202,0.12953283,-0.010572997,0.114799991,0.092518353,-0.001189632,0.007308267,-0.02694699,0.146911549,-0.069634071,0.096458768,0.056885787,0.041903098,-0.050802051,-0.04220146,-0.042169698,0.886474508
0.188710519,0.12953283,0.096458768,-0.11913315,-0.150511048,-0.166470843,-0.070495108,0.187218943,0.114799991,0.13666628,0.026197858,-0.16949848,-0.083560449,-0.016453073,-0.041504273,0.015431617,0.119755973,-0.009548035,0.012982896,-0.01784718,-0.194616639,0.026147377,-0.010572997,-0.001189632,-0.073569084,0.092518353,-0.151929575,-0.02694699,0.051111593,-0.069634071,-0.04220146,-0.042169698,-0.044362528,1.351628731
0.12953283,0.012982896,-0.02694699,-0.075574429,-0.11913315,-0.150511048,-0.040073315,-0.107309426,-0.194616639,-0.083560449,0.002983881,-0.114256886,-0.133426652,-0.070495108,-0.09996291,0.026197858,0.13666628,0.015431617,-0.103352838,-0.020390578,0.187218943,-0.041504273,-0.01784718,-0.010572997,0.08871017,0.026147377,-0.16949848,-0.073569084,-0.016453073,-0.151929575,-0.042169698,-0.044362528,-0.042045582,1.401519213
0.012982896,-0.103352838,-0.073569084,-0.024323901,-0.075574429,-0.11913315,0.049296508,0.005673051,0.187218943,-0.133426652,-0.030138085,-0.009257733,0.032086682,-0.040073315,-0.140559954,0.002983881,-0.083560449,0.026197858,-0.166564667,-0.016862369,-0.107309426,-0.09996291,-0.020390578,-0.01784718,-0.004444057,-0.041504273,-0.114256886,0.08871017,-0.070495108,-0.16949848,-0.044362528,-0.042045582,-0.028745429,1.313166677
-0.103352838,-0.166564667,0.08871017,0.029339903,-0.024323901,-0.075574429,0.085402471,0.066182337,-0.107309426,0.032086682,-0.03033585,0.100859913,0.1252155,0.049296508,-0.157683422,-0.030138085,-0.133426652,0.002983881,-0.151845539,-0.007756606,0.005673051,-0.140559954,-0.016862369,-0.020390578,-0.079878692,-0.09996291,-0.009257733,-0.004444057,-0.040073315,-0.114256886,-0.042045582,-0.028745429,0.001132081,1.197254798
-0.166564667,-0.151845539,-0.004444057,0.079892585,0.029339903,-0.024323901,0.006582245,-0.083911416,0.005673051,0.1252155,0.009381328,0.168767438,0.021424275,0.085402471,-0.149529904,-0.03033585,0.032086682,-0.030138085,-0.070647868,0.004602981,0.066182337,-0.157683422,-0.007756606,-0.016862369,0.072080037,-0.140559954,0.100859913,-0.079878692,0.049296508,-0.009257733,-0.028745429,0.001132081,0.051769472,1.54388755
-0.151845539,-0.070647868,-0.079878692,0.122133069,0.079892585,0.029339903,-0.095279379,0.056171225,0.066182337,0.021424275,0.045014846,0.164705444,-0.108741117,0.006582245,-0.118264788,0.009381328,0.1252155,-0.03033585,0.037764527,0.016661903,-0.083911416,-0.149529904,0.004602981,-0.007756606,0.009950238,-0.157683422,0.168767438,0.072080037,0.085402471,0.100859913,0.001132081,0.051769472,0.125536439,1.40983639
-0.070647868,0.037764527,0.072080037,0.151719752,0.122133069,0.079892585,-0.07517031,-0.01101538,-0.083911416,-0.108741117,0.0306321,0.089450127,-0.067749759,-0.095279379,-0.069584007,0.045014846,0.021424275,0.009381328,0.125359679,0.024671501,0.056171225,-0.118264788,0.016661903,0.004602981,-0.069855204,-0.149529904,0.164705444,0.009950238,0.006582245,0.168767438,0.051769472,0.125536439,0.222753005,1.430073895
0.037764527,0.125359679,0.009950238,0.165618378,0.151719752,0.122133069,0.058740216,-0.02400685,0.056171225,-0.067749759,-0.023886071,-0.025642829,0.081557697,-0.07517031,-0.011753883,0.0306321,-0.108741117,0.045014846,0.155785833,0.025857808,-0.01101538,-0.069584007,0.024671501,0.016661903,0.049107835,-0.118264788,0.089450127,-0.069855204,-0.095279379,0.164705444,0.125536439,0.222753005,0.341635631,0.705790788
0.125359679,0.155785833,-0.069855204,0.162415357,0.165618378,0.151719752,0.126209738,0.035475631,-0.01101538,0.081557697,-0.058253043,-0.131682515,0.103031536,0.058740216,0.045722956,-0.023886071,-0.067749759,0.0306321,0.118207974,0.019358603,-0.02400685,-0.011753883,0.025857808,0.024671501,0.014332213,-0.069584007,-0.025642829,0.049107835,-0.07517031,0.089450127,0.222753005,0.341635631,0.478428712,0.828637776
0.155785833,0.118207974,0.049107835,0.142464053,0.162415357,0.165618378,0.015952496,-0.026454169,-0.02400685,0.103031536,-0.02948108,-0.182948342,-0.045034389,0.126209738,0.093616043,-0.058253043,0.081557697,-0.023886071,0.030256672,0.00661889,0.035475631,0.045722956,0.019358603,0.025857808,-0.044653091,-0.011753883,-0.131682515,0.014332213,0.058740216,-0.025642829,0.341635631,0.478428712,0.627707785,1.176155783
0.118207974,0.030256672,0.014332213,0.107848688,0.142464053,0.162415357,-0.133134715,0.010188398,0.035475631,-0.045034389,0.035610357,-0.156498365,-0.12743401,0.015952496,0.12442471,-0.02948108,0.103031536,-0.058253043,-0.069970961,-0.008910093,-0.026454169,0.093616043,0.00661889,0.019358603,0.020757345,0.045722956,-0.182948342,-0.044653091,0.126209738,-0.131682515,0.478428712,0.627707785,0.782825953,1.169485629
0.030256672,-0.069970961,-0.044653091,0.062169292,0.107848688,0.142464053,-0.102716085,-0.001110609,-0.026454169,-0.12743401,0.066861198,-0.062295718,0.005401407,-0.133134715,0.133563693,0.035610357,-0.045034389,-0.02948108,-0.139487639,-0.022712529,0.010188398,0.12442471,-0.008910093,0.00661889,0.010338642,0.093616043,-0.156498365,0.020757345,0.015952496,-0.182948342,0.627707785,0.782825953,0.936462857,1.852052948
-0.069970961,-0.139487639,0.020757345,0.010169598,0.062169292,0.107848688,0.084816741,0.00807485,0.010188398,0.005401407,0.028660283,0.060576934,0.141920377,-0.102716085,0.120090171,0.066861198,-0.12743401,0.035610357,-0.147953172,-0.030531667,-0.001110609,0.133563693,-0.022712529,-0.008910093,-0.00542243,0.12442471,-0.062295718,0.010338642,-0.133134715,-0.156498365,0.782825953,0.936462857,1.081227046,1.570473074
